symbol,name,price,market_cap,volume_24h,percent_change_24h
TIA,Celestia,1.9653264979843645,1386078523.9736664,225355568.09484372,13.98137229
TLM,Alien Worlds,0.005286499143846588,30953742.055959433,17425465.02808486,14.96193862
TNSR,Tensor,0.14462172478264138,56894069.10220112,20402913.77190629,18.24745501
TOKEN,TokenFi,0.016607262931383367,16607591.572509516,12938641.59357357,15.87073248
TON,TON Token,3.0089006498258053,0.0,411012.81524861,4.81551494
TRAC,trac (Ordinals),0.3006803004115981,6314286.30864356,632993.6195834,3.30036733
TRB,Tellor,43.01332913803893,115428419.40838437,69892516.04829572,10.50096821
TRU,Truebit,0.15807470108514426,0.0,67595.27390279,7.62275796
TRUMP,Donald Trump,5.7046684113492766e-05,0.0,53644.23473711,-3.38603178
TRX,TRON,0.2984649030705974,28283879850.824955,778065863.6945164,2.56421508
TURBO,Based Turbo,1.1886784935163572e-05,0.0,33774.73528515,4.28055402
TWT,Trust Wallet Token,0.7695310053252608,320625016.4156694,15535311.10643761,6.04742577
UMA,UMA,1.2116703166387486,106916662.44730781,21125605.847833,9.65802277
UNI,UNI,0.0007155678300113377,715567.8300113378,24355.14187185,31.09650937
USDC,USDC,0.9999067294742667,62869619433.7309,20813534448.80053,-0.01009963
UTK,xMoney,0.03152917232898859,22200073.1586388,8303042.10579208,12.79598265
UXLINK,UXLINK,0.3708127389451204,151646365.53215283,56511989.60603873,6.70062842
VANA,Vana,5.1024728883413,153502794.37285966,34860512.40902566,12.48187402
VANRY,Vanar Chain,0.03727038214732266,72157885.4309572,26599116.2737596,25.49118655
VELO,Velodrome Finance,0.05565092478013928,50931866.09825559,11945329.28290554,12.70463339
VET,VeChain,0.025187129148395174,2165716336.955176,79032366.67751902,12.48768381
VIRTUAL,Virtuals Protocol,1.8632547271497146,1220635979.45011,435366166.13950324,16.40260015
VRA,Verasity,0.0012963280843068504,12476324.684727557,12654760.77027478,18.2315016
VTHO,VeThor Token,0.0021479839269305254,196776889.24897006,8342432.1999061,7.38708555
W,Wormhole,0.08033569284040652,374712748.1512494,95871687.70739649,16.47468161
WAL,Walrus,0.42139592928143815,581877545.5423205,68648271.05623357,5.77354919
WAXP,WAX,0.022628349872042597,99930780.81878458,7476536.61489702,9.71435796
WCT,WalletConnect Token,0.3520562170224171,65552867.60957406,102655154.5954482,9.02521844
WELL,Moonwell,0.033606430780728495,0.0,8791807.34765937,10.12185791
WIF,DOGWIFHOOD,0.00012198992556352703,121858.19754817554,0.0,7.97525827
WIN,WINkLink,5.4685685610278886e-05,54341267.464933425,37668746.05019493,5.12206436
WLD,Worldcoin,1.1001944292647856,1898369477.9728258,487755547.0461014,17.24991323
WOO,WOO,0.08174352913700633,156068307.39699388,17087918.91643416,12.95191599
XAI,SideShift Token,0.15746510650080422,22722173.612208147,21374.92482336,0.25970309
XDC,XDC Network,0.07373156044435547,1196122237.4352527,56671031.96240161,3.49973258
XION,XION,0.9328990729269562,34840972.37326609,12888602.13622514,8.41647717
XLM,Stellar,0.34726597508779794,10778896203.595886,888210839.5700636,19.88933191
XRP,HarryPotterObamaPacMan8Inu,0.006294502505048355,513615.77516222576,690.97150809,10.17383453
XTZ,Tezos,0.6158121819895181,646884270.3872448,31405924.546978,9.22887443
XVG,Verge,0.0065642288404705595,108453868.80250156,11617377.87330139,14.8708933
XYO,XYO,0.009612352392391596,129543247.91885412,21371813.76203009,5.96634296
YFI,yearn.finance,5756.099886392527,194609899.8601801,26916219.00337246,7.00529274
YGG,Yield Guild Games,0.18083842367505723,95639138.21263392,29534573.7156006,11.98392306
ZEN,Horizen,8.53754167215405,137685228.02482337,18188848.79858662,11.51443962
ZETA,ZetaChain,0.21381841536107618,198035943.57723674,34075356.76131625,14.67311516
ZEUS,Zeus Network,0.1910997842749475,0.0,10437744.99035688,6.11517183
ZIL,Zilliqa,0.01233605463064887,240330262.4035852,21740565.11773542,9.2629944
ZK,ZKsync,0.06053784068854964,434971844.8010116,75952598.36097008,21.24809181
ZKJ,Polyhedra Network,0.1978141528112718,57932072.56383283,29195482.67263668,20.50136688
ZRC,Zircuit,0.025631601508720767,56259403.4175994,19076324.48584464,7.89592513
ZRO,LayerZero,2.2193017522760474,266811612.21430773,81203510.18336296,15.86694879
ZRX,0x Protocol,0.2581873202870145,219045235.1151788,36068678.88924664,10.31718487
NANO,Nanomatic,,,0.0,0.0
TOMO,[deprecated]Tomo Cat,,,,
