symbol,name,price,market_cap,volume_24h,percent_change_24h
IMX,Immutable,0.5105075021710446,956866581.4464295,52861000.84252043,13.06829533
INIT,Initia,0.5087127449596338,81044642.0868147,272049348.6454157,27.08811704
INJ,Injective,12.69812900804308,1269443834.890922,247232831.73407108,15.63021888
INS,Inscribe,0.007332823013047119,0.0,271024.64558106,17.54583588
IO,io.net,0.847726143913571,143070012.34280258,68913454.96748728,13.85554784
IOST,IOST,0.003754821272253587,100575841.54876918,18420661.90489414,6.26527955
IOTA,IOTA,0.1885160337977881,733949491.9169196,45073706.36929935,9.34054065
IOTX,IoTeX,0.02244194480972365,211882681.55495495,15142303.62474473,6.02295791
IQ,IQ,0.003832177276048259,85634700.49789368,6775773.96326532,4.30364888
IRIS,IRISnet,0.0007463676202005118,1201715.1151275549,226224.69464597,6.95741063
JASMY,JasmyCoin,0.015183183341123686,750732495.4002671,90070093.39756532,15.43948305
JOE,Joe Coin,0.0001699464797260889,0.0,2242737.43999244,0.0
JST,JUST,0.036178474187962856,358166894.4608323,53904876.59550384,2.57564454
JTO,Jito,1.9848920779869605,689127584.1701356,83052006.9614433,4.3560755
JUP,Jupiter,0.49702935909508184,1493473818.1989613,85304127.95376308,8.96999482
JUV,Juventus Fan Token,0.9588480618576379,9354426.76552499,4961510.87595192,4.099112
KAIA,Kaia,0.15970048322362668,968613428.5208021,55730708.72740767,5.90524973
KAITO,KAITO,1.6743701946231297,404174361.0547911,80171169.96497375,9.84148486
KAVA,Kava,0.4274460513601901,462861380.5381789,27748929.41765129,6.00924042
KDA,Kadena,0.4612003740951836,149350043.8793663,15607436.58944921,15.70267638
KEEP,Keep Network,0.07875398502071218,76217087.1765012,14760.01726747,1.89591304
KERNEL,KernelDAO,0.14515408176768038,23959884.77987096,124129779.26428692,18.44109918
KEY,SelfKey,0.00036272571267001636,2176354.2595030465,463543.25926754,2.00696094
KLAY,Klaytn,0.15947048325255225,0.0,312153.24950134,5.82740275
KMD,Komodo,0.03255591119170427,4426102.313223975,1836064.971125,40.38513755
KMNO,Kamino Finance,0.06294264717489167,144293866.13579106,12571138.88563184,7.43509773
KNC,Kyber Network Crystal v2,0.31860965832437377,59708500.62886454,8476512.61224751,5.87540358
KP3R,Keep3rV1,5.069260249468793,2155337.9343486424,297820.07404059,12.88324849
KSM,Kusama,14.91682758145851,249890085.31053513,19841212.57361319,9.40406881
LA,LATOKEN,0.01976076696115816,7511175.455245358,90.60223631,0.26821834
LAYER,UniLayer,0.016199684532382675,517073.52704728406,937.58672671,5.73574247
LAZIO,S.S. Lazio Fan Token,0.8253334934916201,9840384.322904894,4403302.83536157,5.68007661
LDO,Lido DAO,0.8623135597396896,773429732.8471918,148319024.931795,11.41408633
LEVER,LeverFi,0.0002100720182152452,11719024.379917115,5391617.48231502,14.45172873
LINA,Linear Finance,3.410406611135966e-05,340926.2849770584,120861.17238904,461.7949753
LINK,Chainlink,15.54177724179589,10538878688.445585,740198859.5076647,8.76942951
LISTA,Lista DAO,0.2658738156613052,57022950.69269056,43163908.46283851,22.09643903
LIT,Litentry,0.43573531596055076,0.0,199641.54804842,-38.65942724
LOKA,League of Kingdoms Arena,0.08852274838149155,33489995.97853338,65440484.82413714,3.8900297
LOOM,Loom Network,0.0015225295996511964,1892383.8565891213,1122925.89020467,13.66862924
LPT,Livepeer,6.895083602975682,291547240.6729962,64866143.41778181,8.45649825
LQTY,Liquity,1.3159069067559779,125074238.45296404,45819219.22490845,6.05962557
LRC,Loopring,0.08198229050559991,112076219.01033567,22149812.07290014,9.17575531
LSK,Lisk,0.43257613002271916,84960402.90024686,8982856.28853319,7.99247212
LTC,Litecoin,95.55348592632198,7267985852.799782,728436544.5962541,5.25041025
LTO,LTO Network,0.005031905774105239,2210594.6791349784,416752.49820044,0.17838775
LUMIA,Lumia,0.27666438855300307,34841814.17201422,12238711.47632164,17.04980092
LUNA,Luna by Virtuals,0.020038726411712737,20038726.411712736,267227.51191395,13.50718808
LUNC,Terra Classic,6.483616434047599e-05,354778484.92708534,23047840.52236552,7.77146384
MAGIC,Treasure,0.19222600010688923,59186543.28854999,144912130.50487942,1.82517891
MANA,Decentraland,0.3138820845257652,618262647.7254181,60766519.47543178,9.98426457
MANTA,Manta Network,0.23921035311455308,100253922.00743787,31462001.99403753,19.36426846
MASK,catwifmask,0.008655626769689983,8653650.94111164,6792676.96871491,4.20014002
MAV,Maverick Protocol,0.04987895178226201,32748608.387837198,50649665.40182176,23.96187387
MBL,MovieBloc,0.0023955254634282774,44652324.456568174,7584965.13980097,4.81780474
MBOX,MOBOX,0.06045191501736908,30245451.256364446,22846436.92747465,11.16987388
MC,Magic Crystal,0.09532207611460909,0.0,74504.27966409,3.60769406
MDT,Measurable Data Token,0.015931253346928742,10772028.668439964,7094711.95065872,0.84790302
MDX,Mdex,0.0013852240019363803,1316304.8654455368,102315.17195234,-2.72238727
ME,Magic Eden,0.8256255609470086,123929759.1389726,29637542.3732328,8.47531616
MEME,meme (Ordinals),0.0019390994817829119,0.0,148272.06358183,16.83674034
METIS,Metis,18.146997494852638,116821919.57730183,16821352.90095682,15.65669878
MINA,Mina,0.20001778792173538,248315792.71337378,29237464.89318996,12.44909311
MIR,Mirror Protocol,0.012695158417550251,986955.6375479035,77732.36739093,2.62637447
MITH,Mithril,0.00019690215701819824,196902.15701819825,79108.09924357,4.64227729
MKR,Maker,2016.7828060898596,0.0,88576898.92107227,3.09487638
MLN,Enzyme,7.857798933874998,23508006.140840396,11398520.94555553,7.5591737
MOB,MobileCoin,0.18903895295705744,37505276.65904604,120266.80594082,-0.23244571
MOD,Modefi,0.0022142226280948596,35597.535740302905,0.0,13.32579579
MOVE,BlueMove,0.010621022058002538,2310072.297615552,0.0,7.40375016
MOVR,Moonriver,6.4501787511821185,62988446.57321884,9552805.22258895,12.93360218
MTH,Monetha,0.0007500753741910578,264091.776271601,2333.90196547,2.70882832
MTL,Metal DAO,0.7605302459087356,65517617.366480425,3226423.62633865,6.62306137
MUBARAK,Mubarak(mubarakcoin.link),0.0034333331786391788,0.0,235503.71177452,2.41070253
MULTI,Multichain,0.5965403984340057,8674349.747917138,119029.57895904,5.065055
NBS,New BitShares,4.8609008182920035e-05,126756.27958939967,79142.72649189,1.14845776
NEAR,NEAR Protocol,2.585250333533363,3186015973.9552627,265562097.98237395,9.68330757
NEIRO,Neiro Solana (neirobropump.com),0.0005454668304391821,0.0,326763.94083518,9.82113621
NEO,Neo,6.321511616571075,445912039.58584386,56628154.768698,8.12371731
NEWT,Newton Protocol,0.3410976934968816,73336004.10182954,110308276.09082144,9.62499214
NEXO,Nexo,1.264312242054255,816930095.1266986,22089067.37874758,1.9438924
NFP,NFPrompt,0.07697516891736275,36393583.48000843,23825238.9183967,27.29965986
NIL,Nillion,0.33261110680992434,64909057.49395674,33355246.99623274,6.99104621
NKN,NKN,0.029033209630921715,22931948.767618746,8617130.03464404,14.7723942
NMR,Numeraire,8.151974142997629,62221573.85647995,11596471.83241011,8.07726325
NOT,Notcoin,0.0022362861286744588,222362089.66452232,39321474.1795116,12.6209686
NTRN,Neutron,0.11002248254197046,65934133.39370359,10101631.80978479,17.44949168
NULS,NULS,0.015817394449315646,1788832.1069394688,182341.90013437,5.25249268
NXPC,NEXPACE,1.0468265366255922,194627803.8398181,110504199.04684891,14.57416199
OAX,OAX,0.014441974863508338,1383718.0483482773,82080.2959109,-3.75441204
OCEAN,Ocean Protocol,0.32710360177602366,0.0,2589170.97900133,6.65441402
OG,OG Fan Token,4.240910387572487,18235914.666561697,11855674.72763272,5.7074791
OGN,Origin Protocol,0.0586213730526421,40868027.39766239,14074653.60750068,9.35057202
OM,MANTRA,0.23052049937991648,227301827.4559385,111922331.05759548,10.27240023
OMG,Oil Meta Games,5.5368067528271085,0.0,23866.47488904,6.53896376
OMNI,Omni Network,3.998808421343219,137832881.51117817,945460343.8240771,158.32845169
ONDO,Ondo,0.9227350748317693,2915019322.173421,234811229.71501338,9.72861125
ONE,OneFinity,0.050707189086891084,221673.3732710602,16.1962552,8.27140006
ONG,Ontology Gas,0.18840158065660112,78904656.47659713,4849339.53838969,6.65563183
ONT,Ontology,0.1398847050570439,127952239.94275512,14461069.86411505,8.11071619
OOKI,Ooki Protocol,7.5888241987236355e-06,104088.31270969339,188672.96628534,20.83432144
OP,Optimism,0.6892214442369251,1207644729.9640837,414764080.65263367,16.25526563
ORCA,Orca,2.2631737514493118,135693703.79536566,26337903.00149124,10.85142933
ORDI,ORDI,9.894790903141597,207790608.96597356,150701271.7716143,15.95628413
OSMO,Osmosis,0.17010176221216672,125213142.10316958,10152852.0252207,10.18621873
OXT,Orchid,0.05822056645345763,58058400.892075256,5299148.78266057,7.5901413
PARTI,Particle Network,0.1951936285913437,45480115.46178308,74901306.70320919,11.60745162
PAXG,PAX Gold,3350.7751534643703,938792451.4824772,112756869.45223522,0.7160257
PDA,PlayDapp,0.005795595086317225,3629315.0686432803,1690088.71388103,7.25922158
PENDLE,Pendle,4.132256376921603,680356289.3807492,109180386.02729753,11.72284849
PENGU,Pudgy Penguins,0.021318633013095275,1340097715.3013718,1171977968.9372077,9.35020764
