symbol,name,slug,date_added,age_hours,price,market_cap,volume_24h,percent_change_24h,percent_change_1h,percent_change_7d,exchange
XAI,Xai,xai-games,2024-01-09T15:55:00.000Z,13179.91,0.06406644122010474,107541669.14415628,66558311.80379493,16.3589438,0.92998583,31.61825722,bitvavo
NFP,NFPrompt,nfprompt,2023-12-27T10:19:02.000Z,13497.5,0.07353332994690272,34766294.372911334,32881254.89630148,18.47444692,0.00951987,36.27478227,bitvavo
POPCAT,Popcat (SOL),popcat-sol,2023-12-20T18:16:41.000Z,13657.54,0.3768124379222054,369266084.78751343,115257824.73157573,7.41769559,1.06895461,27.42188269,bitvavo
WIF,dogwifhat,dogwifhat,2023-12-19T09:08:50.000Z,13690.67,1.018893737108787,1017712024.3269187,763305789.1738548,0.28081363,0.34074992,21.67224164,bitvavo
ACE,Fusionist,fusionist,2023-12-11T13:06:52.000Z,13878.71,0.5958552129484596,40935425.33171571,33468897.41554071,16.55427128,-0.11220652,26.69479024,bitvavo
JTO,Jito,jito,2023-12-07T16:04:41.000Z,13971.74,1.9945684989795096,692487106.1793984,80100611.41794133,5.48528678,1.01626397,-0.52045319,bitvavo
PYTH,Pyth Network,pyth-network,2023-11-20T09:42:13.000Z,14386.12,0.1197296332769297,688443683.5823809,68086585.82312487,9.97844522,0.89972918,25.57603267,bitvavo
MEME,Memecoin,meme,2023-11-03T08:03:36.000Z,14795.76,0.0019385512201752684,97651687.38160592,50314525.76516503,11.20345157,1.26008418,30.92200128,bitvavo
TIA,Celestia,celestia,2023-10-31T16:51:41.000Z,14858.96,1.9644574437233422,1385465609.3009102,239675784.27686855,12.13121131,1.53461345,30.00647065,bitvavo
POL,POL (prev. MATIC),polygon-ecosystem-token,2023-10-30T14:43:57.000Z,14885.09,0.23541858385546904,2463998327.0053205,228199772.89681926,10.77348307,0.93952612,31.4290207,bitvavo
TOKEN,TokenFi,tokenfi,2023-10-27T09:01:44.000Z,14962.79,0.016125047870824534,16125366.96939685,13325724.28670939,9.51536314,0.42700885,29.29405084,bitvavo
BIGTIME,Big Time,big-time,2023-10-11T04:56:06.000Z,15350.89,0.05968016573502642,116073118.40670432,43301728.83520984,7.02138938,1.00762977,18.38316659,bitvavo
BANANA,Banana Gun,banana-gun,2023-09-20T12:34:29.000Z,15847.25,19.78750152435159,78824792.33396783,26017079.3585308,5.37146314,1.03612575,16.9736115,bitvavo
NPC,Non-Playable Coin,non-playable-coin,2023-08-31T13:35:42.000Z,16326.23,0.017099964168809084,128093383.66997363,16440755.06886959,0.43473459,0.08343674,13.47111863,bitvavo
SPX,SPX6900,spx6900,2023-08-17T10:00:00.000Z,16665.82,1.6725449468937905,1557127788.389614,97201128.22929281,8.12135812,1.26715666,38.9948221,bitvavo
CYBER,Cyber,cyberconnect,2023-08-15T13:00:00.000Z,16710.82,1.6102031534991972,72237846.85746902,103254350.30657749,19.0865282,0.25782631,38.08629583,bitvavo
SEI,Sei,sei,2023-08-14T07:35:00.000Z,16740.24,0.3350419839845228,1861809691.4095309,801212611.1429102,18.78900932,-0.68687388,28.69694693,bitvavo
MOG,Mog Coin,mog-coin,2023-07-21T19:17:41.000Z,17304.53,1.713706435850317e-06,669318083.6827422,126103174.01033866,25.04181927,0.51145556,79.67650424,bitvavo
ARKM,Arkham,arkham,2023-07-18T00:20:00.000Z,17395.49,0.5511375793818031,124061069.11884387,124315619.91399832,8.90247717,0.74258325,24.23755883,bitvavo
CETUS,Cetus Protocol,cetus-protocol,2023-05-09T13:55:38.000Z,19061.89,0.11278959707421862,92601893.74477428,39785602.22534634,6.02169739,0.47235729,27.39296424,bitvavo
ORDI,ORDI,ordi,2023-05-08T05:51:24.000Z,19093.97,10.114986609932831,212414718.80858946,150864600.60199514,12.23383673,0.64427633,36.74914197,bitvavo
TURBO,Turbo,turbo,2023-05-01T00:30:00.000Z,19267.32,0.004533929144790897,312841110.9905719,99684939.04356197,9.26797437,1.02006256,27.45122065,bitvavo
EDU,Open Campus,open-campus,2023-04-21T08:06:26.000Z,19499.71,0.1539910631509153,63246591.18322538,14152217.49894058,11.57071104,1.04344628,21.01338792,bitvavo
PEPE,Pepe,pepe,2023-04-17T06:18:08.000Z,19597.52,1.2922320651988332e-05,5436289778.375885,2709838104.7499094,11.06098996,1.96764211,34.35962655,bitvavo
LMWR,LimeWire,limewire,2023-04-17T05:39:22.000Z,19598.17,0.08268603217469594,28823967.699797243,3846453.74284224,1.39380523,0.20834294,6.60248647,bitvavo
AGI,Delysium,delysium,2023-04-11T12:43:21.000Z,19735.1,0.05380841903488782,75564434.14486772,9487125.96673989,4.27850262,0.3569973,17.27393977,bitvavo
ARB,Arbitrum,arbitrum,2023-03-23T12:50:11.000Z,20190.99,0.4173950423908405,2071631058.9547632,604717667.753887,11.6856476,1.27639216,30.39436744,bitvavo
TAO,Bittensor,bittensor,2023-03-06T05:20:00.000Z,20606.49,393.66642265218366,3695521890.994128,288273024.3860498,8.56297373,1.15255188,22.34330211,bitvavo
PRIME,Echelon Prime,echelon-prime,2023-03-01T16:41:56.000Z,20715.12,2.7668939139755855,98982422.94243027,11326037.54096489,4.01603479,1.27542343,17.19008026,bitvavo
FORM,Four,binaryx-new,2023-02-22T12:30:00.000Z,20887.32,3.274738970162474,1250515581.850913,61699253.87207907,10.04562689,0.22042958,15.48061363,bitvavo
BLUR,Blur,blur-token,2023-02-13T15:07:24.000Z,21100.7,0.0845961173995837,204573083.2378549,29657940.57516141,10.0348331,0.74013798,21.16429788,bitvavo
CORE,Core,core-dao,2023-02-08T12:26:11.000Z,21223.39,0.5620048539869231,565033378.9614993,25277203.3680914,7.69666103,1.23962786,12.36628462,bitvavo
THE,THENA,thena,2023-01-06T07:00:00.000Z,22020.82,0.2903971844170698,31049434.095861983,37300636.64390185,13.18090543,0.00665881,15.79101148,bitvavo
BONK,Bonk,bonk1,2022-12-30T06:58:50.000Z,22188.84,2.3063024756697014e-05,1863860633.0041082,837507831.6897655,1.03274581,0.61998678,40.09788556,bitvavo
HONEY,Hivemapper,hivemapper,2022-12-03T13:01:09.000Z,22830.8,0.0205404484834577,92822286.24359709,1655525.87168589,4.74294855,0.5135539,15.97054904,bitvavo
HOOK,Hooked Protocol,hooked-protocol,2022-12-01T14:40:31.000Z,22877.15,0.12581801003900256,31276100.696306307,36466786.79634269,13.66258568,1.19387622,28.08335707,bitvavo
ACX,Across Protocol,across-protocol,2022-11-09T23:45:27.000Z,23396.06,0.17371171450868797,85752560.8646847,38220250.07230165,6.95695776,0.36715627,31.69306689,bitvavo
HFT,Hashflow,hashflow,2022-10-31T07:02:20.000Z,23628.78,0.09077358052774666,53176298.84573411,41563554.87313666,2.29700874,0.66259638,-21.34844643,bitvavo
APT,Aptos,aptos,2022-10-19T01:50:25.000Z,23921.98,5.019284162195768,3241730459.54882,315668908.24271935,6.32788695,0.71068933,14.54385366,bitvavo
ID,SPACE ID,space-id,2022-09-16T05:55:56.000Z,24709.89,0.17689378394059638,190070028.31062463,26192769.06337657,7.85918391,0.47218326,17.84401851,bitvavo
SWEAT,SWEAT,sweat-economy,2022-09-13T08:15:37.000Z,24779.56,0.002345372037932317,16731797.199332507,9069722.1038616,3.17655966,0.06115517,6.32067516,bitvavo
