symbol,name,slug,date_added,age_hours,price,market_cap,volume_24h,percent_change_24h,percent_change_1h,percent_change_7d,exchange
EIGEN,EigenLayer,eigenlayer,2024-07-04T15:49:12.000Z,8932.46,1.4204077231432115,445800825.1004547,163469260.39397722,9.72226561,0.7774975,30.82546089,binance
SOPH,Sophon,sophon,2024-07-04T07:13:52.000Z,8941.05,0.03774530325319098,75490606.50638196,184285467.00041267,7.93985917,0.34849156,23.40034488,binance
SCR,Scroll,scroll,2024-07-04T07:08:51.000Z,8941.13,0.3350849403449102,63666138.66553294,29300216.29019091,12.52229635,0.27654839,29.18592583,binance
ZRO,LayerZero,layerzero,2024-06-20T05:52:25.000Z,9278.4,2.2174735843178643,266591958.18056494,78020358.4115885,12.9884135,1.32960556,24.5572531,binance
ZK,ZKsync,zksync,2024-06-16T23:10:00.000Z,9357.11,0.059276891857727346,425911772.0778331,77334340.19408885,13.28238989,0.25322803,29.67127994,binance
COOKIE,Cookie DAO,cookie,2024-06-14T09:37:53.000Z,9418.65,0.20045857766709474,109786925.29393591,62182920.62989355,3.914703,0.52964113,24.69638225,binance
IO,io.net,io-net,2024-06-06T04:47:03.000Z,9615.49,0.8387040758353411,141547365.67137757,77555745.34697512,8.02392479,-0.09491248,21.89489499,binance
BB,BounceBit,bouncebit,2024-05-13T10:01:10.000Z,10186.26,0.10899590750581648,68890042.27288006,69821115.32560486,22.28603371,0.55410125,36.98226273,binance
NOT,Notcoin,notcoin,2024-05-09T15:38:45.000Z,10276.63,0.00223286963525212,222022375.25724,39053473.85821966,7.4175636,0.45107753,25.05375425,binance
KMNO,Kamino Finance,kamino-finance,2024-04-30T06:37:24.000Z,10501.65,0.06336689149144009,145266431.72317117,14438045.82836906,5.56892894,0.82124061,8.11298952,binance
REZ,Renzo,renzo,2024-04-23T11:11:39.000Z,10665.08,0.012825134243003578,40218082.18151381,292571914.3756439,32.52309375,-0.15300591,60.43595368,binance
OMNI,Omni Network,omni-network,2024-04-18T00:30:00.000Z,10795.78,3.7062415885514266,127748545.04157898,1017582877.0180452,128.06198476,-0.31372059,160.63969224,binance
TNSR,Tensor,tensor,2024-04-08T11:24:28.000Z,11024.87,0.1422247529897134,55756106.28368025,21620813.55870569,12.87100075,0.59068631,23.01447704,binance
SAGA,Saga,saga,2024-04-04T06:12:54.000Z,11126.06,0.30480353690635353,82333522.85464518,127559233.70291616,18.52672801,0.26508151,50.33998772,binance
SC,Shark Cat,shark-cat,2024-04-02T07:00:23.000Z,11173.27,0.005473847745325503,5418537.354785969,1977315.85758036,18.9013718,2.0483454,24.6536066,binance
ENA,Ethena,ethena,2024-03-29T04:42:08.000Z,11271.58,0.3484599029033933,2214353789.231407,1328989439.4955533,13.94263167,1.04900251,38.95784188,binance
W,Wormhole,wormhole,2024-03-29T04:25:44.000Z,11271.85,0.08261734144798515,385355126.27525103,102499965.33060777,15.32732496,3.09951084,25.41910797,binance
BOME,BOOK OF MEME,book-of-meme,2024-03-14T11:43:10.000Z,11624.56,0.0019398427257663739,133698788.68480699,82108333.25853783,7.53168778,0.8575893,29.05567206,binance
ETHFI,ether.fi,ether-fi-ethfi,2024-03-13T06:06:39.000Z,11654.17,1.2044814497100897,451429774.2168984,250013622.38373804,5.73109055,0.58634666,31.27902247,binance
AEVO,Aevo,aevo,2024-03-07T06:26:50.000Z,11797.83,0.11289199984222766,102587473.06826605,79816848.81466264,17.56067776,-0.5052056,42.08967437,binance
PORTAL,Portal,portal-gaming,2024-02-21T08:01:46.000Z,12156.25,0.06763355646997753,38720948.10011442,272030109.79053223,63.78455012,-2.617151,89.52140758,binance
STRK,Starknet,starknet-token,2024-02-20T12:19:19.000Z,12175.96,0.15113743416509556,543224123.464309,88794719.60872078,17.25748478,0.65715586,37.07185104,binance
PIXEL,Pixels,pixels,2024-02-19T09:43:44.000Z,12202.55,0.04210234683177209,125366013.7899241,44163576.35031272,14.29101578,0.8789375,29.42873065,binance
VIRTUAL,Virtuals Protocol,virtual-protocol,2024-02-15T07:33:29.000Z,12300.72,1.7926063442674063,1174353548.6157436,436829622.82913274,5.49444687,0.32055741,16.75848155,binance
DYM,Dymension,dymension,2024-02-06T10:00:00.000Z,12514.28,0.30269256041854087,98062841.4414814,27242682.85876502,15.65610872,0.88631143,34.43389043,binance
JUP,Jupiter,jupiter-ag,2024-01-31T08:38:13.000Z,12659.64,0.5075171744669669,1524987605.8281918,105994850.43940698,8.96450904,2.02299488,17.87356937,binance
ONDO,Ondo,ondo-finance,2024-01-18T12:06:25.000Z,12968.17,0.9110333636980554,2878052358.4287224,276450382.14920604,4.4981549,-0.01767311,17.52010553,binance
MANTA,Manta Network,manta-network,2024-01-18T10:00:24.000Z,12970.27,0.24106616338209233,101031698.78590944,34203086.13197346,16.64307857,1.13789288,34.85913869,binance
ALT,Altlayer,altlayer,2024-01-17T12:59:16.000Z,12991.29,0.04007214466943836,150476834.5863962,643625726.9801755,34.6059933,0.47684833,56.78936895,binance
XAI,Xai,xai-games,2024-01-09T15:55:00.000Z,13180.36,0.06471509512539222,108631842.35005575,66254531.59194274,15.90283572,1.05915348,33.58620566,binance
AI,Sleepless AI,sleepless-ai,2024-01-04T10:00:00.000Z,13306.28,0.14811790768170416,54044521.3180049,41803273.14821048,18.71681199,1.02293015,38.98581612,binance
NFP,NFPrompt,nfprompt,2023-12-27T10:19:02.000Z,13497.96,0.07387524528138675,34927950.71538716,32910545.14349094,17.29466128,-0.45766975,37.05724182,binance
WIF,dogwifhat,dogwifhat,2023-12-19T09:08:50.000Z,13691.13,1.0240460638963806,1022858375.4467862,754770017.4939885,0.93617952,0.7124041,21.87988987,binance
ACE,Fusionist,fusionist,2023-12-11T13:06:52.000Z,13879.16,0.6073391220169758,41724373.203572504,34191619.06095058,17.94209888,1.47186492,29.38194798,binance
JTO,Jito,jito,2023-12-07T16:04:41.000Z,13972.2,2.0053930343506563,696245237.915028,78322126.34188169,5.42242475,0.9053009,0.17348935,binance
JOE,Joe coin,joe-coin,2023-11-24T08:31:06.000Z,14291.76,0.061151102451383985,61151102.451383986,1634880.73844112,14.96085709,1.67075254,7.59553094,binance
PYTH,Pyth Network,pyth-network,2023-11-20T09:42:13.000Z,14386.57,0.12048769243410105,692802512.9235625,67782402.10910168,10.20300495,0.62009317,26.3519771,binance
MEME,Memecoin,meme,2023-11-03T08:03:36.000Z,14796.22,0.0019424830141326528,97849961.57597287,50336091.06828295,11.26330731,0.30559039,31.40069674,binance
TIA,Celestia,celestia,2023-10-31T16:51:41.000Z,14859.42,1.9859129528063655,1400597456.5493958,241915152.57539132,12.65873411,1.38314338,31.56940759,binance
POL,POL (prev. MATIC),polygon-ecosystem-token,2023-10-30T14:43:57.000Z,14885.55,0.23665355822597417,2476924132.3218937,226461765.43378708,10.99207556,0.52855203,32.21311628,binance
BIGTIME,Big Time,big-time,2023-10-11T04:56:06.000Z,15351.34,0.060007184196810406,116709142.99156155,43221987.33616442,6.69298735,0.64517008,18.99833586,binance
BANANA,Banana Gun,banana-gun,2023-09-20T12:34:29.000Z,15847.7,19.847837032687114,79065142.7343991,25786101.12419366,4.973876,0.57248964,17.40222498,binance
CYBER,Cyber,cyberconnect,2023-08-15T13:00:00.000Z,16711.28,1.6173434909671047,72558180.72552563,102934184.66382982,19.26802539,0.1550587,39.19107305,binance
SEI,Sei,sei,2023-08-14T07:35:00.000Z,16740.69,0.3362945109816816,1868769914.3473527,800534282.1222634,19.34912646,-0.5635892,29.24887222,binance
FDUSD,First Digital USD,first-digital-usd,2023-07-26T04:26:40.000Z,17199.83,0.998354222437448,1450075516.3261633,11679146370.919418,-0.03007064,-0.00066013,0.02570776,binance
ARKM,Arkham,arkham,2023-07-18T00:20:00.000Z,17395.94,0.5536183546292668,124619491.62704796,123371923.42019297,8.47944886,0.67095182,25.22704474,binance
NTRN,Neutron,neutron-ntrn,2023-06-13T09:53:47.000Z,18226.38,0.10851782782446502,65142711.173800394,10747988.48920064,12.53886875,0.31178154,30.81076784,binance
CETUS,Cetus Protocol,cetus-protocol,2023-05-09T13:55:38.000Z,19062.35,0.11302502280722733,92795181.68336415,38624227.37744752,5.19452005,-0.61466122,27.52974367,binance
ORDI,ORDI,ordi,2023-05-08T05:51:24.000Z,19094.42,10.159045390506959,213339953.20064613,149591728.42589587,11.90154907,0.89073674,38.08125454,binance
TURBO,Turbo,turbo,2023-05-01T00:30:00.000Z,19267.78,0.004551250673297388,314036296.45751977,97269102.26058157,7.90093497,1.19693037,27.45399211,binance
EDU,Open Campus,open-campus,2023-04-21T08:06:26.000Z,19500.17,0.15501365317602567,63666585.25263976,14356573.78328978,11.91154915,0.98341492,22.27173603,binance
PEPE,Pepe,pepe,2023-04-17T06:18:08.000Z,19597.98,1.3036776148540632e-05,5484440049.735269,2700089214.8600693,12.16879066,0.69404211,35.8019628,binance
CGPT,ChainGPT,chaingpt,2023-04-10T12:12:43.000Z,19760.07,0.11119391737501516,76446611.91858163,29287035.93442162,6.33935871,0.49723806,23.53302453,binance
ARB,Arbitrum,arbitrum,2023-03-23T12:50:11.000Z,20191.44,0.41820039405837917,2075628211.1928384,601196650.768815,11.54465875,0.71716556,30.8734736,binance
TAO,Bittensor,bittensor,2023-03-06T05:20:00.000Z,20606.94,398.50021933473874,3740898891.4927964,286675204.6250471,9.20090085,1.49608383,23.94555784,binance
FORM,Four,binaryx-new,2023-02-22T12:30:00.000Z,20887.78,3.273663157978088,1250104764.4050102,61829750.0415366,9.93855675,0.37639108,14.98958758,binance
BLUR,Blur,blur-token,2023-02-13T15:07:24.000Z,21101.15,0.08517259282362577,205969710.43010315,30508430.51238757,10.02939004,0.84293153,22.17111676,binance
THE,THENA,thena,2023-01-06T07:00:00.000Z,22021.28,0.2953212619733756,31576368.787541255,36996517.39729976,14.38548987,1.43958421,18.09890435,binance
BONK,Bonk,bonk1,2022-12-30T06:58:50.000Z,22189.3,2.3186159580187743e-05,1873811892.7523124,831164931.4557575,1.24033632,0.98565338,39.78994886,binance
HOOK,Hooked Protocol,hooked-protocol,2022-12-01T14:40:31.000Z,22877.6,0.12838050685681368,31913091.445746556,37403414.36498043,16.13273089,1.50751356,30.82463732,binance
